owner,name,obf
net.minecraft.world.item.Items,net.minecraft.world.item.Item,SHAPER_ARMOR_TRIM_SMITHING_TEMPLATE
net.minecraft.world.item.Items,net.minecraft.world.item.Item,SILENCE_ARMOR_TRIM_SMITHING_TEMPLATE
net.minecraft.world.item.Items,net.minecraft.world.item.Item,RAISER_ARMOR_TRIM_SMITHING_TEMPLATE
net.minecraft.world.item.Items,net.minecraft.world.item.Item,HOST_ARMOR_TRIM_SMITHING_TEMPLATE
net.minecraft.world.item.Items,net.minecraft.world.item.Item,ANGLER_POTTERY_SHERD
net.minecraft.world.item.Items,net.minecraft.world.item.Item,ARCHER_POTTERY_SHERD
net.minecraft.world.item.Items,net.minecraft.world.item.Item,ARMS_UP_POTTERY_SHERD
net.minecraft.world.item.Items,net.minecraft.world.item.Item,BLADE_POTTERY_SHERD
net.minecraft.world.item.Items,net.minecraft.world.item.Item,BREWER_POTTERY_SHERD
net.minecraft.world.item.Items,net.minecraft.world.item.Item,BURN_POTTERY_SHERD
net.minecraft.world.item.Items,net.minecraft.world.item.Item,DANGER_POTTERY_SHERD
net.minecraft.world.item.Items,net.minecraft.world.item.Item,EXPLORER_POTTERY_SHERD
net.minecraft.world.item.Items,net.minecraft.world.item.Item,FRIEND_POTTERY_SHERD
net.minecraft.world.item.Items,net.minecraft.world.item.Item,HEART_POTTERY_SHERD
net.minecraft.world.item.Items,net.minecraft.world.item.Item,HEARTBREAK_POTTERY_SHERD
net.minecraft.world.item.Items,net.minecraft.world.item.Item,HOWL_POTTERY_SHERD
net.minecraft.world.item.Items,net.minecraft.world.item.Item,MINER_POTTERY_SHERD
net.minecraft.world.item.Items,net.minecraft.world.item.Item,MOURNER_POTTERY_SHERD
net.minecraft.world.item.Items,net.minecraft.world.item.Item,PLENTY_POTTERY_SHERD
net.minecraft.world.item.Items,net.minecraft.world.item.Item,PRIZE_POTTERY_SHERD
net.minecraft.world.item.Items,net.minecraft.world.item.Item,SHEAF_POTTERY_SHERD
net.minecraft.world.item.Items,net.minecraft.world.item.Item,SHELTER_POTTERY_SHERD
net.minecraft.world.item.Items,net.minecraft.world.item.Item,SKULL_POTTERY_SHERD
net.minecraft.world.item.Items,net.minecraft.world.item.Item,SNORT_POTTERY_SHERD
net.minecraft.world.item.KnowledgeBookItem,java.lang.String,RECIPE_TAG
net.minecraft.world.item.KnowledgeBookItem,org.slf4j.Logger,LOGGER
net.minecraft.world.item.MapItem,int,IMAGE_WIDTH
net.minecraft.world.item.MapItem,int,IMAGE_HEIGHT
net.minecraft.world.item.MapItem,int,DEFAULT_MAP_COLOR
net.minecraft.world.item.MapItem,java.lang.String,TAG_MAP
net.minecraft.world.item.MapItem,java.lang.String,MAP_SCALE_TAG
net.minecraft.world.item.MapItem,java.lang.String,MAP_LOCK_TAG
net.minecraft.world.item.MilkBucketItem,int,DRINK_DURATION
net.minecraft.world.item.MinecartItem,net.minecraft.core.dispenser.DispenseItemBehavior,DISPENSE_ITEM_BEHAVIOR
net.minecraft.world.item.MinecartItem,net.minecraft.world.entity.vehicle.AbstractMinecart$Type,type
net.minecraft.world.item.MinecartItem$1,net.minecraft.core.dispenser.DefaultDispenseItemBehavior,defaultDispenseItemBehavior
net.minecraft.world.item.MobBucketItem,net.minecraft.world.entity.EntityType,type
net.minecraft.world.item.MobBucketItem,net.minecraft.sounds.SoundEvent,emptySound
net.minecraft.world.item.PlayerHeadItem,java.lang.String,TAG_SKULL_OWNER
net.minecraft.world.item.PotionItem,int,DRINK_DURATION
net.minecraft.world.item.ProjectileWeaponItem,java.util.function.Predicate,ARROW_ONLY
net.minecraft.world.item.ProjectileWeaponItem,java.util.function.Predicate,ARROW_OR_FIREWORK
net.minecraft.world.item.Rarity,net.minecraft.world.item.Rarity,COMMON
net.minecraft.world.item.Rarity,net.minecraft.world.item.Rarity,UNCOMMON
net.minecraft.world.item.Rarity,net.minecraft.world.item.Rarity,RARE
net.minecraft.world.item.Rarity,net.minecraft.world.item.Rarity,EPIC
net.minecraft.world.item.Rarity,net.minecraft.ChatFormatting,color
net.minecraft.world.item.Rarity,net.minecraft.world.item.Rarity[],$VALUES
net.minecraft.world.item.RecordItem,java.util.Map,BY_NAME
net.minecraft.world.item.RecordItem,int,analogOutput
net.minecraft.world.item.RecordItem,net.minecraft.sounds.SoundEvent,sound
net.minecraft.world.item.RecordItem,int,lengthInTicks
net.minecraft.world.item.ServerItemCooldowns,net.minecraft.server.level.ServerPlayer,player
net.minecraft.world.item.ShieldItem,int,EFFECTIVE_BLOCK_DELAY
net.minecraft.world.item.ShieldItem,float,MINIMUM_DURABILITY_DAMAGE
net.minecraft.world.item.ShieldItem,java.lang.String,TAG_BASE_COLOR
net.minecraft.world.item.ShovelItem,java.util.Map,FLATTENABLES
net.minecraft.world.item.SmithingTemplateItem,net.minecraft.ChatFormatting,TITLE_FORMAT
net.minecraft.world.item.SmithingTemplateItem,net.minecraft.ChatFormatting,DESCRIPTION_FORMAT
net.minecraft.world.item.SmithingTemplateItem,java.lang.String,DESCRIPTION_ID
net.minecraft.world.item.SmithingTemplateItem,net.minecraft.network.chat.Component,INGREDIENTS_TITLE
net.minecraft.world.item.SmithingTemplateItem,net.minecraft.network.chat.Component,APPLIES_TO_TITLE
net.minecraft.world.item.SmithingTemplateItem,net.minecraft.network.chat.Component,NETHERITE_UPGRADE
net.minecraft.world.item.SmithingTemplateItem,net.minecraft.network.chat.Component,ARMOR_TRIM_APPLIES_TO
net.minecraft.world.item.SmithingTemplateItem,net.minecraft.network.chat.Component,ARMOR_TRIM_INGREDIENTS
net.minecraft.world.item.SmithingTemplateItem,net.minecraft.network.chat.Component,ARMOR_TRIM_BASE_SLOT_DESCRIPTION
net.minecraft.world.item.SmithingTemplateItem,net.minecraft.network.chat.Component,ARMOR_TRIM_ADDITIONS_SLOT_DESCRIPTION
net.minecraft.world.item.SmithingTemplateItem,net.minecraft.network.chat.Component,NETHERITE_UPGRADE_APPLIES_TO
net.minecraft.world.item.SmithingTemplateItem,net.minecraft.network.chat.Component,NETHERITE_UPGRADE_INGREDIENTS
net.minecraft.world.item.SmithingTemplateItem,net.minecraft.network.chat.Component,NETHERITE_UPGRADE_BASE_SLOT_DESCRIPTION
net.minecraft.world.item.SmithingTemplateItem,net.minecraft.network.chat.Component,NETHERITE_UPGRADE_ADDITIONS_SLOT_DESCRIPTION
net.minecraft.world.item.SmithingTemplateItem,net.minecraft.resources.ResourceLocation,EMPTY_SLOT_HELMET
net.minecraft.world.item.SmithingTemplateItem,net.minecraft.resources.ResourceLocation,EMPTY_SLOT_CHESTPLATE
net.minecraft.world.item.SmithingTemplateItem,net.minecraft.resources.ResourceLocation,EMPTY_SLOT_LEGGINGS
net.minecraft.world.item.SmithingTemplateItem,net.minecraft.resources.ResourceLocation,EMPTY_SLOT_BOOTS
net.minecraft.world.item.SmithingTemplateItem,net.minecraft.resources.ResourceLocation,EMPTY_SLOT_HOE
net.minecraft.world.item.SmithingTemplateItem,net.minecraft.resources.ResourceLocation,EMPTY_SLOT_AXE
net.minecraft.world.item.SmithingTemplateItem,net.minecraft.resources.ResourceLocation,EMPTY_SLOT_SWORD
net.minecraft.world.item.SmithingTemplateItem,net.minecraft.resources.ResourceLocation,EMPTY_SLOT_SHOVEL
net.minecraft.world.item.SmithingTemplateItem,net.minecraft.resources.ResourceLocation,EMPTY_SLOT_PICKAXE
net.minecraft.world.item.SmithingTemplateItem,net.minecraft.resources.ResourceLocation,EMPTY_SLOT_INGOT
net.minecraft.world.item.SmithingTemplateItem,net.minecraft.resources.ResourceLocation,EMPTY_SLOT_REDSTONE_DUST
net.minecraft.world.item.SmithingTemplateItem,net.minecraft.resources.ResourceLocation,EMPTY_SLOT_QUARTZ
net.minecraft.world.item.SmithingTemplateItem,net.minecraft.resources.ResourceLocation,EMPTY_SLOT_EMERALD
net.minecraft.world.item.SmithingTemplateItem,net.minecraft.resources.ResourceLocation,EMPTY_SLOT_DIAMOND
net.minecraft.world.item.SmithingTemplateItem,net.minecraft.resources.ResourceLocation,EMPTY_SLOT_LAPIS_LAZULI
net.minecraft.world.item.SmithingTemplateItem,net.minecraft.resources.ResourceLocation,EMPTY_SLOT_AMETHYST_SHARD
net.minecraft.world.item.SmithingTemplateItem,net.minecraft.network.chat.Component,appliesTo
net.minecraft.world.item.SmithingTemplateItem,net.minecraft.network.chat.Component,ingredients
net.minecraft.world.item.SmithingTemplateItem,net.minecraft.network.chat.Component,upgradeDescription
net.minecraft.world.item.SmithingTemplateItem,net.minecraft.network.chat.Component,baseSlotDescription
net.minecraft.world.item.SmithingTemplateItem,net.minecraft.network.chat.Component,additionsSlotDescription
net.minecraft.world.item.SmithingTemplateItem,java.util.List,baseSlotEmptyIcons
net.minecraft.world.item.SmithingTemplateItem,java.util.List,additionalSlotEmptyIcons
net.minecraft.world.item.SolidBucketItem,net.minecraft.sounds.SoundEvent,placeSound
net.minecraft.world.item.SpawnEggItem,java.util.Map,BY_ID
net.minecraft.world.item.SpawnEggItem,int,backgroundColor
net.minecraft.world.item.SpawnEggItem,int,highlightColor
net.minecraft.world.item.SpawnEggItem,net.minecraft.world.entity.EntityType,defaultType
net.minecraft.world.item.SpyglassItem,int,USE_DURATION
net.minecraft.world.item.SpyglassItem,float,ZOOM_FOV_MODIFIER
net.minecraft.world.item.StandingAndWallBlockItem,net.minecraft.world.level.block.Block,wallBlock
net.minecraft.world.item.StandingAndWallBlockItem,net.minecraft.core.Direction,attachmentDirection
net.minecraft.world.item.SuspiciousStewItem,java.lang.String,EFFECTS_TAG
net.minecraft.world.item.SuspiciousStewItem,java.lang.String,EFFECT_ID_TAG
net.minecraft.world.item.SuspiciousStewItem,java.lang.String,EFFECT_DURATION_TAG
net.minecraft.world.item.SuspiciousStewItem,int,DEFAULT_DURATION
net.minecraft.world.item.SwordItem,float,attackDamage
net.minecraft.world.item.SwordItem,com.google.common.collect.Multimap,defaultModifiers
net.minecraft.world.item.TieredItem,net.minecraft.world.item.Tier,tier
net.minecraft.world.item.Tiers,net.minecraft.world.item.Tiers,WOOD
net.minecraft.world.item.Tiers,net.minecraft.world.item.Tiers,STONE
net.minecraft.world.item.Tiers,net.minecraft.world.item.Tiers,IRON
net.minecraft.world.item.Tiers,net.minecraft.world.item.Tiers,DIAMOND
net.minecraft.world.item.Tiers,net.minecraft.world.item.Tiers,GOLD
net.minecraft.world.item.Tiers,net.minecraft.world.item.Tiers,NETHERITE
net.minecraft.world.item.Tiers,int,level
net.minecraft.world.item.Tiers,int,uses
net.minecraft.world.item.Tiers,float,speed
net.minecraft.world.item.Tiers,float,damage
net.minecraft.world.item.Tiers,int,enchantmentValue
net.minecraft.world.item.Tiers,net.minecraft.util.LazyLoadedValue,repairIngredient
net.minecraft.world.item.Tiers,net.minecraft.world.item.Tiers[],$VALUES
net.minecraft.world.item.TooltipFlag,net.minecraft.world.item.TooltipFlag$Default,NORMAL
net.minecraft.world.item.TooltipFlag,net.minecraft.world.item.TooltipFlag$Default,ADVANCED
net.minecraft.world.item.TooltipFlag$Default,boolean,advanced
net.minecraft.world.item.TooltipFlag$Default,boolean,creative
net.minecraft.world.item.TridentItem,int,THROW_THRESHOLD_TIME
net.minecraft.world.item.TridentItem,float,BASE_DAMAGE
net.minecraft.world.item.TridentItem,float,SHOOT_POWER
net.minecraft.world.item.TridentItem,com.google.common.collect.Multimap,defaultModifiers
net.minecraft.world.item.UseAnim,net.minecraft.world.item.UseAnim,NONE
net.minecraft.world.item.UseAnim,net.minecraft.world.item.UseAnim,EAT
net.minecraft.world.item.UseAnim,net.minecraft.world.item.UseAnim,DRINK
net.minecraft.world.item.UseAnim,net.minecraft.world.item.UseAnim,BLOCK
net.minecraft.world.item.UseAnim,net.minecraft.world.item.UseAnim,BOW
net.minecraft.world.item.UseAnim,net.minecraft.world.item.UseAnim,SPEAR
net.minecraft.world.item.UseAnim,net.minecraft.world.item.UseAnim,CROSSBOW
net.minecraft.world.item.UseAnim,net.minecraft.world.item.UseAnim,SPYGLASS
net.minecraft.world.item.UseAnim,net.minecraft.world.item.UseAnim,TOOT_HORN
net.minecraft.world.item.UseAnim,net.minecraft.world.item.UseAnim,BRUSH
net.minecraft.world.item.UseAnim,net.minecraft.world.item.UseAnim[],$VALUES
net.minecraft.world.item.WrittenBookItem,int,TITLE_LENGTH
net.minecraft.world.item.WrittenBookItem,int,TITLE_MAX_LENGTH
net.minecraft.world.item.WrittenBookItem,int,PAGE_EDIT_LENGTH
net.minecraft.world.item.WrittenBookItem,int,PAGE_LENGTH
net.minecraft.world.item.WrittenBookItem,int,MAX_PAGES
net.minecraft.world.item.WrittenBookItem,int,MAX_GENERATION
net.minecraft.world.item.WrittenBookItem,java.lang.String,TAG_TITLE
net.minecraft.world.item.WrittenBookItem,java.lang.String,TAG_FILTERED_TITLE
net.minecraft.world.item.WrittenBookItem,java.lang.String,TAG_AUTHOR
net.minecraft.world.item.WrittenBookItem,java.lang.String,TAG_PAGES
net.minecraft.world.item.WrittenBookItem,java.lang.String,TAG_FILTERED_PAGES
net.minecraft.world.item.WrittenBookItem,java.lang.String,TAG_GENERATION
net.minecraft.world.item.WrittenBookItem,java.lang.String,TAG_RESOLVED
net.minecraft.world.item.alchemy.Potion,java.lang.String,name
net.minecraft.world.item.alchemy.Potion,com.google.common.collect.ImmutableList,effects
net.minecraft.world.item.alchemy.PotionBrewing,int,BREWING_TIME_SECONDS
net.minecraft.world.item.alchemy.PotionBrewing,java.util.List,POTION_MIXES
net.minecraft.world.item.alchemy.PotionBrewing,java.util.List,CONTAINER_MIXES
net.minecraft.world.item.alchemy.PotionBrewing,java.util.List,ALLOWED_CONTAINERS
net.minecraft.world.item.alchemy.PotionBrewing,java.util.function.Predicate,ALLOWED_CONTAINER
net.minecraft.world.item.alchemy.PotionBrewing$Mix,java.lang.Object,from
net.minecraft.world.item.alchemy.PotionBrewing$Mix,net.minecraft.world.item.crafting.Ingredient,ingredient
net.minecraft.world.item.alchemy.PotionBrewing$Mix,java.lang.Object,to
net.minecraft.world.item.alchemy.PotionUtils,java.lang.String,TAG_CUSTOM_POTION_EFFECTS
net.minecraft.world.item.alchemy.PotionUtils,java.lang.String,TAG_CUSTOM_POTION_COLOR
net.minecraft.world.item.alchemy.PotionUtils,java.lang.String,TAG_POTION
net.minecraft.world.item.alchemy.PotionUtils,int,EMPTY_COLOR
net.minecraft.world.item.alchemy.PotionUtils,net.minecraft.network.chat.Component,NO_EFFECT
net.minecraft.world.item.alchemy.Potions,net.minecraft.resources.ResourceKey,EMPTY_ID
net.minecraft.world.item.alchemy.Potions,net.minecraft.world.item.alchemy.Potion,EMPTY
net.minecraft.world.item.alchemy.Potions,net.minecraft.world.item.alchemy.Potion,WATER
net.minecraft.world.item.alchemy.Potions,net.minecraft.world.item.alchemy.Potion,MUNDANE
net.minecraft.world.item.alchemy.Potions,net.minecraft.world.item.alchemy.Potion,THICK
net.minecraft.world.item.alchemy.Potions,net.minecraft.world.item.alchemy.Potion,AWKWARD
net.minecraft.world.item.alchemy.Potions,net.minecraft.world.item.alchemy.Potion,NIGHT_VISION
net.minecraft.world.item.alchemy.Potions,net.minecraft.world.item.alchemy.Potion,LONG_NIGHT_VISION
net.minecraft.world.item.alchemy.Potions,net.minecraft.world.item.alchemy.Potion,INVISIBILITY
net.minecraft.world.item.alchemy.Potions,net.minecraft.world.item.alchemy.Potion,LONG_INVISIBILITY
net.minecraft.world.item.alchemy.Potions,net.minecraft.world.item.alchemy.Potion,LEAPING
net.minecraft.world.item.alchemy.Potions,net.minecraft.world.item.alchemy.Potion,LONG_LEAPING
net.minecraft.world.item.alchemy.Potions,net.minecraft.world.item.alchemy.Potion,STRONG_LEAPING
net.minecraft.world.item.alchemy.Potions,net.minecraft.world.item.alchemy.Potion,FIRE_RESISTANCE
net.minecraft.world.item.alchemy.Potions,net.minecraft.world.item.alchemy.Potion,LONG_FIRE_RESISTANCE
net.minecraft.world.item.alchemy.Potions,net.minecraft.world.item.alchemy.Potion,SWIFTNESS
net.minecraft.world.item.alchemy.Potions,net.minecraft.world.item.alchemy.Potion,LONG_SWIFTNESS
net.minecraft.world.item.alchemy.Potions,net.minecraft.world.item.alchemy.Potion,STRONG_SWIFTNESS
net.minecraft.world.item.alchemy.Potions,net.minecraft.world.item.alchemy.Potion,SLOWNESS
net.minecraft.world.item.alchemy.Potions,net.minecraft.world.item.alchemy.Potion,LONG_SLOWNESS
net.minecraft.world.item.alchemy.Potions,net.minecraft.world.item.alchemy.Potion,STRONG_SLOWNESS
net.minecraft.world.item.alchemy.Potions,net.minecraft.world.item.alchemy.Potion,TURTLE_MASTER
net.minecraft.world.item.alchemy.Potions,net.minecraft.world.item.alchemy.Potion,LONG_TURTLE_MASTER
net.minecraft.world.item.alchemy.Potions,net.minecraft.world.item.alchemy.Potion,STRONG_TURTLE_MASTER
net.minecraft.world.item.alchemy.Potions,net.minecraft.world.item.alchemy.Potion,WATER_BREATHING
net.minecraft.world.item.alchemy.Potions,net.minecraft.world.item.alchemy.Potion,LONG_WATER_BREATHING
net.minecraft.world.item.alchemy.Potions,net.minecraft.world.item.alchemy.Potion,HEALING
net.minecraft.world.item.alchemy.Potions,net.minecraft.world.item.alchemy.Potion,STRONG_HEALING
net.minecraft.world.item.alchemy.Potions,net.minecraft.world.item.alchemy.Potion,HARMING
net.minecraft.world.item.alchemy.Potions,net.minecraft.world.item.alchemy.Potion,STRONG_HARMING
net.minecraft.world.item.alchemy.Potions,net.minecraft.world.item.alchemy.Potion,POISON
net.minecraft.world.item.alchemy.Potions,net.minecraft.world.item.alchemy.Potion,LONG_POISON
net.minecraft.world.item.alchemy.Potions,net.minecraft.world.item.alchemy.Potion,STRONG_POISON
net.minecraft.world.item.alchemy.Potions,net.minecraft.world.item.alchemy.Potion,REGENERATION
net.minecraft.world.item.alchemy.Potions,net.minecraft.world.item.alchemy.Potion,LONG_REGENERATION
net.minecraft.world.item.alchemy.Potions,net.minecraft.world.item.alchemy.Potion,STRONG_REGENERATION
net.minecraft.world.item.alchemy.Potions,net.minecraft.world.item.alchemy.Potion,STRENGTH
net.minecraft.world.item.alchemy.Potions,net.minecraft.world.item.alchemy.Potion,LONG_STRENGTH
net.minecraft.world.item.alchemy.Potions,net.minecraft.world.item.alchemy.Potion,STRONG_STRENGTH
net.minecraft.world.item.alchemy.Potions,net.minecraft.world.item.alchemy.Potion,WEAKNESS
net.minecraft.world.item.alchemy.Potions,net.minecraft.world.item.alchemy.Potion,LONG_WEAKNESS
net.minecraft.world.item.alchemy.Potions,net.minecraft.world.item.alchemy.Potion,LUCK
net.minecraft.world.item.alchemy.Potions,net.minecraft.world.item.alchemy.Potion,SLOW_FALLING
net.minecraft.world.item.alchemy.Potions,net.minecraft.world.item.alchemy.Potion,LONG_SLOW_FALLING
net.minecraft.world.item.armortrim.ArmorTrim,com.mojang.serialization.Codec,CODEC
net.minecraft.world.item.armortrim.ArmorTrim,org.slf4j.Logger,LOGGER
net.minecraft.world.item.armortrim.ArmorTrim,java.lang.String,TAG_TRIM_ID
net.minecraft.world.item.armortrim.ArmorTrim,net.minecraft.network.chat.Component,UPGRADE_TITLE
net.minecraft.world.item.armortrim.ArmorTrim,net.minecraft.core.Holder,material
net.minecraft.world.item.armortrim.ArmorTrim,net.minecraft.core.Holder,pattern
net.minecraft.world.item.armortrim.ArmorTrim,java.util.function.Function,innerTexture
net.minecraft.world.item.armortrim.ArmorTrim,java.util.function.Function,outerTexture
net.minecraft.world.item.armortrim.TrimMaterial,java.lang.String,assetName
net.minecraft.world.item.armortrim.TrimMaterial,net.minecraft.core.Holder,ingredient
net.minecraft.world.item.armortrim.TrimMaterial,float,itemModelIndex
net.minecraft.world.item.armortrim.TrimMaterial,java.util.Map,overrideArmorMaterials
net.minecraft.world.item.armortrim.TrimMaterial,net.minecraft.network.chat.Component,description
net.minecraft.world.item.armortrim.TrimMaterial,com.mojang.serialization.Codec,DIRECT_CODEC
net.minecraft.world.item.armortrim.TrimMaterial,com.mojang.serialization.Codec,CODEC
net.minecraft.world.item.armortrim.TrimMaterials,net.minecraft.resources.ResourceKey,QUARTZ
net.minecraft.world.item.armortrim.TrimMaterials,net.minecraft.resources.ResourceKey,IRON
net.minecraft.world.item.armortrim.TrimMaterials,net.minecraft.resources.ResourceKey,NETHERITE
net.minecraft.world.item.armortrim.TrimMaterials,net.minecraft.resources.ResourceKey,REDSTONE
net.minecraft.world.item.armortrim.TrimMaterials,net.minecraft.resources.ResourceKey,COPPER
net.minecraft.world.item.armortrim.TrimMaterials,net.minecraft.resources.ResourceKey,GOLD
net.minecraft.world.item.armortrim.TrimMaterials,net.minecraft.resources.ResourceKey,EMERALD
net.minecraft.world.item.armortrim.TrimMaterials,net.minecraft.resources.ResourceKey,DIAMOND
net.minecraft.world.item.armortrim.TrimMaterials,net.minecraft.resources.ResourceKey,LAPIS
net.minecraft.world.item.armortrim.TrimMaterials,net.minecraft.resources.ResourceKey,AMETHYST
net.minecraft.world.item.armortrim.TrimPattern,net.minecraft.resources.ResourceLocation,assetId
net.minecraft.world.item.armortrim.TrimPattern,net.minecraft.core.Holder,templateItem
net.minecraft.world.item.armortrim.TrimPattern,net.minecraft.network.chat.Component,description
net.minecraft.world.item.armortrim.TrimPattern,com.mojang.serialization.Codec,DIRECT_CODEC
net.minecraft.world.item.armortrim.TrimPattern,com.mojang.serialization.Codec,CODEC
net.minecraft.world.item.armortrim.TrimPatterns,net.minecraft.resources.ResourceKey,SENTRY
net.minecraft.world.item.armortrim.TrimPatterns,net.minecraft.resources.ResourceKey,DUNE
net.minecraft.world.item.armortrim.TrimPatterns,net.minecraft.resources.ResourceKey,COAST
net.minecraft.world.item.armortrim.TrimPatterns,net.minecraft.resources.ResourceKey,WILD
net.minecraft.world.item.armortrim.TrimPatterns,net.minecraft.resources.ResourceKey,WARD
net.minecraft.world.item.armortrim.TrimPatterns,net.minecraft.resources.ResourceKey,EYE
net.minecraft.world.item.armortrim.TrimPatterns,net.minecraft.resources.ResourceKey,VEX
net.minecraft.world.item.armortrim.TrimPatterns,net.minecraft.resources.ResourceKey,TIDE
net.minecraft.world.item.armortrim.TrimPatterns,net.minecraft.resources.ResourceKey,SNOUT
net.minecraft.world.item.armortrim.TrimPatterns,net.minecraft.resources.ResourceKey,RIB
net.minecraft.world.item.armortrim.TrimPatterns,net.minecraft.resources.ResourceKey,SPIRE
net.minecraft.world.item.armortrim.TrimPatterns,net.minecraft.resources.ResourceKey,WAYFINDER
net.minecraft.world.item.armortrim.TrimPatterns,net.minecraft.resources.ResourceKey,SHAPER
net.minecraft.world.item.armortrim.TrimPatterns,net.minecraft.resources.ResourceKey,SILENCE
net.minecraft.world.item.armortrim.TrimPatterns,net.minecraft.resources.ResourceKey,RAISER
net.minecraft.world.item.armortrim.TrimPatterns,net.minecraft.resources.ResourceKey,HOST
net.minecraft.world.item.context.BlockPlaceContext,net.minecraft.core.BlockPos,relativePos
net.minecraft.world.item.context.BlockPlaceContext,boolean,replaceClicked
net.minecraft.world.item.context.DirectionalPlaceContext,net.minecraft.core.Direction,direction
net.minecraft.world.item.context.DirectionalPlaceContext$1,int[],$SwitchMap$net$minecraft$core$Direction
net.minecraft.world.item.context.UseOnContext,net.minecraft.world.entity.player.Player,player
net.minecraft.world.item.context.UseOnContext,net.minecraft.world.InteractionHand,hand
net.minecraft.world.item.context.UseOnContext,net.minecraft.world.phys.BlockHitResult,hitResult
net.minecraft.world.item.context.UseOnContext,net.minecraft.world.level.Level,level
net.minecraft.world.item.context.UseOnContext,net.minecraft.world.item.ItemStack,itemStack
net.minecraft.world.item.crafting.AbstractCookingRecipe,net.minecraft.world.item.crafting.RecipeType,type
net.minecraft.world.item.crafting.AbstractCookingRecipe,net.minecraft.resources.ResourceLocation,id
net.minecraft.world.item.crafting.AbstractCookingRecipe,net.minecraft.world.item.crafting.CookingBookCategory,category
net.minecraft.world.item.crafting.AbstractCookingRecipe,java.lang.String,group
net.minecraft.world.item.crafting.AbstractCookingRecipe,net.minecraft.world.item.crafting.Ingredient,ingredient
net.minecraft.world.item.crafting.AbstractCookingRecipe,net.minecraft.world.item.ItemStack,result
net.minecraft.world.item.crafting.AbstractCookingRecipe,float,experience
net.minecraft.world.item.crafting.AbstractCookingRecipe,int,cookingTime
net.minecraft.world.item.crafting.CookingBookCategory,net.minecraft.world.item.crafting.CookingBookCategory,FOOD
net.minecraft.world.item.crafting.CookingBookCategory,net.minecraft.world.item.crafting.CookingBookCategory,BLOCKS
net.minecraft.world.item.crafting.CookingBookCategory,net.minecraft.world.item.crafting.CookingBookCategory,MISC
net.minecraft.world.item.crafting.CookingBookCategory,net.minecraft.util.StringRepresentable$EnumCodec,CODEC
net.minecraft.world.item.crafting.CookingBookCategory,java.lang.String,name
net.minecraft.world.item.crafting.CookingBookCategory,net.minecraft.world.item.crafting.CookingBookCategory[],$VALUES
net.minecraft.world.item.crafting.CraftingBookCategory,net.minecraft.world.item.crafting.CraftingBookCategory,BUILDING
net.minecraft.world.item.crafting.CraftingBookCategory,net.minecraft.world.item.crafting.CraftingBookCategory,REDSTONE
net.minecraft.world.item.crafting.CraftingBookCategory,net.minecraft.world.item.crafting.CraftingBookCategory,EQUIPMENT
net.minecraft.world.item.crafting.CraftingBookCategory,net.minecraft.world.item.crafting.CraftingBookCategory,MISC
net.minecraft.world.item.crafting.CraftingBookCategory,net.minecraft.util.StringRepresentable$EnumCodec,CODEC
net.minecraft.world.item.crafting.CraftingBookCategory,java.lang.String,name
net.minecraft.world.item.crafting.CraftingBookCategory,net.minecraft.world.item.crafting.CraftingBookCategory[],$VALUES
net.minecraft.world.item.crafting.CustomRecipe,net.minecraft.resources.ResourceLocation,id
net.minecraft.world.item.crafting.CustomRecipe,net.minecraft.world.item.crafting.CraftingBookCategory,category
net.minecraft.world.item.crafting.FireworkRocketRecipe,net.minecraft.world.item.crafting.Ingredient,PAPER_INGREDIENT
net.minecraft.world.item.crafting.FireworkRocketRecipe,net.minecraft.world.item.crafting.Ingredient,GUNPOWDER_INGREDIENT
net.minecraft.world.item.crafting.FireworkRocketRecipe,net.minecraft.world.item.crafting.Ingredient,STAR_INGREDIENT
net.minecraft.world.item.crafting.FireworkStarFadeRecipe,net.minecraft.world.item.crafting.Ingredient,STAR_INGREDIENT
net.minecraft.world.item.crafting.FireworkStarRecipe,net.minecraft.world.item.crafting.Ingredient,SHAPE_INGREDIENT
net.minecraft.world.item.crafting.FireworkStarRecipe,net.minecraft.world.item.crafting.Ingredient,TRAIL_INGREDIENT
net.minecraft.world.item.crafting.FireworkStarRecipe,net.minecraft.world.item.crafting.Ingredient,FLICKER_INGREDIENT
net.minecraft.world.item.crafting.FireworkStarRecipe,java.util.Map,SHAPE_BY_ITEM
net.minecraft.world.item.crafting.FireworkStarRecipe,net.minecraft.world.item.crafting.Ingredient,GUNPOWDER_INGREDIENT
net.minecraft.world.item.crafting.Ingredient,net.minecraft.world.item.crafting.Ingredient,EMPTY
net.minecraft.world.item.crafting.Ingredient,net.minecraft.world.item.crafting.Ingredient$Value[],values
net.minecraft.world.item.crafting.Ingredient,net.minecraft.world.item.ItemStack[],itemStacks
net.minecraft.world.item.crafting.Ingredient,it.unimi.dsi.fastutil.ints.IntList,stackingIds
net.minecraft.world.item.crafting.Ingredient$ItemValue,net.minecraft.world.item.ItemStack,item
net.minecraft.world.item.crafting.Ingredient$TagValue,net.minecraft.tags.TagKey,tag
net.minecraft.world.item.crafting.RecipeManager,com.google.gson.Gson,GSON
net.minecraft.world.item.crafting.RecipeManager,org.slf4j.Logger,LOGGER
net.minecraft.world.item.crafting.RecipeManager,java.util.Map,recipes
net.minecraft.world.item.crafting.RecipeManager,java.util.Map,byName
