name,obf
net.minecraft.world.level.levelgen.SurfaceRules$BiomeConditionSource,dib$c
net.minecraft.world.level.levelgen.SurfaceRules$BiomeConditionSource$1BiomeCondition,dib$c$a
net.minecraft.world.level.levelgen.SurfaceRules$BlockRuleSource,dib$d
net.minecraft.world.level.levelgen.SurfaceRules$Condition,dib$e
net.minecraft.world.level.levelgen.SurfaceRules$ConditionSource,dib$f
net.minecraft.world.level.levelgen.SurfaceRules$Context,dib$g
net.minecraft.world.level.levelgen.SurfaceRules$Context$AbovePreliminarySurfaceCondition,dib$g$a
net.minecraft.world.level.levelgen.SurfaceRules$Context$HoleCondition,dib$g$b
net.minecraft.world.level.levelgen.SurfaceRules$Context$SteepMaterialCondition,dib$g$c
net.minecraft.world.level.levelgen.SurfaceRules$Context$TemperatureHelperCondition,dib$g$d
net.minecraft.world.level.levelgen.SurfaceRules$Hole,dib$h
net.minecraft.world.level.levelgen.SurfaceRules$LazyCondition,dib$i
net.minecraft.world.level.levelgen.SurfaceRules$LazyXZCondition,dib$j
net.minecraft.world.level.levelgen.SurfaceRules$LazyYCondition,dib$k
net.minecraft.world.level.levelgen.SurfaceRules$NoiseThresholdConditionSource,dib$l
net.minecraft.world.level.levelgen.SurfaceRules$NoiseThresholdConditionSource$1NoiseThresholdCondition,dib$l$a
net.minecraft.world.level.levelgen.SurfaceRules$NotCondition,dib$m
net.minecraft.world.level.levelgen.SurfaceRules$NotConditionSource,dib$n
net.minecraft.world.level.levelgen.SurfaceRules$RuleSource,dib$o
net.minecraft.world.level.levelgen.SurfaceRules$SequenceRule,dib$p
net.minecraft.world.level.levelgen.SurfaceRules$SequenceRuleSource,dib$q
net.minecraft.world.level.levelgen.SurfaceRules$StateRule,dib$r
net.minecraft.world.level.levelgen.SurfaceRules$Steep,dib$s
net.minecraft.world.level.levelgen.SurfaceRules$StoneDepthCheck,dib$t
net.minecraft.world.level.levelgen.SurfaceRules$StoneDepthCheck$1StoneDepthCondition,dib$t$a
net.minecraft.world.level.levelgen.SurfaceRules$SurfaceRule,dib$u
net.minecraft.world.level.levelgen.SurfaceRules$Temperature,dib$v
net.minecraft.world.level.levelgen.SurfaceRules$TestRule,dib$w
net.minecraft.world.level.levelgen.SurfaceRules$TestRuleSource,dib$x
net.minecraft.world.level.levelgen.SurfaceRules$VerticalGradientConditionSource,dib$y
net.minecraft.world.level.levelgen.SurfaceRules$VerticalGradientConditionSource$1VerticalGradientCondition,dib$y$a
net.minecraft.world.level.levelgen.SurfaceRules$WaterConditionSource,dib$z
net.minecraft.world.level.levelgen.SurfaceRules$WaterConditionSource$1WaterCondition,dib$z$a
net.minecraft.world.level.levelgen.SurfaceRules$YConditionSource,dib$aa
net.minecraft.world.level.levelgen.SurfaceRules$YConditionSource$1YCondition,dib$aa$a
net.minecraft.world.level.levelgen.SurfaceSystem,dic
net.minecraft.world.level.levelgen.SurfaceSystem$1,dic$1
net.minecraft.world.level.levelgen.ThreadSafeLegacyRandomSource,did
net.minecraft.world.level.levelgen.VerticalAnchor,die
net.minecraft.world.level.levelgen.VerticalAnchor$AboveBottom,die$a
net.minecraft.world.level.levelgen.VerticalAnchor$Absolute,die$b
net.minecraft.world.level.levelgen.VerticalAnchor$BelowTop,die$c
net.minecraft.world.level.levelgen.WorldDimensions,dif
net.minecraft.world.level.levelgen.WorldDimensions$1Entry,dif$a
net.minecraft.world.level.levelgen.WorldDimensions$Complete,dif$b
net.minecraft.world.level.levelgen.WorldGenSettings,dig
net.minecraft.world.level.levelgen.WorldGenerationContext,dih
net.minecraft.world.level.levelgen.WorldOptions,dii
net.minecraft.world.level.levelgen.WorldgenRandom,dij
net.minecraft.world.level.levelgen.WorldgenRandom$Algorithm,dij$a
net.minecraft.world.level.levelgen.Xoroshiro128PlusPlus,dik
net.minecraft.world.level.levelgen.XoroshiroRandomSource,dil
net.minecraft.world.level.levelgen.XoroshiroRandomSource$XoroshiroPositionalRandomFactory,dil$a
net.minecraft.world.level.levelgen.blending.Blender,dim
net.minecraft.world.level.levelgen.blending.Blender$1,dim$1
net.minecraft.world.level.levelgen.blending.Blender$BlendingOutput,dim$a
net.minecraft.world.level.levelgen.blending.Blender$CellValueGetter,dim$b
net.minecraft.world.level.levelgen.blending.Blender$DistanceGetter,dim$c
net.minecraft.world.level.levelgen.blending.BlendingData,din
net.minecraft.world.level.levelgen.blending.BlendingData$BiomeConsumer,din$a
net.minecraft.world.level.levelgen.blending.BlendingData$DensityConsumer,din$b
net.minecraft.world.level.levelgen.blending.BlendingData$HeightConsumer,din$c
net.minecraft.world.level.levelgen.blending.package-info,dio
net.minecraft.world.level.levelgen.blockpredicates.AllOfPredicate,dip
net.minecraft.world.level.levelgen.blockpredicates.AnyOfPredicate,diq
net.minecraft.world.level.levelgen.blockpredicates.BlockPredicate,dir
net.minecraft.world.level.levelgen.blockpredicates.BlockPredicateType,dis
net.minecraft.world.level.levelgen.blockpredicates.CombiningPredicate,dit
net.minecraft.world.level.levelgen.blockpredicates.HasSturdyFacePredicate,diu
net.minecraft.world.level.levelgen.blockpredicates.InsideWorldBoundsPredicate,div
net.minecraft.world.level.levelgen.blockpredicates.MatchingBlockTagPredicate,diw
net.minecraft.world.level.levelgen.blockpredicates.MatchingBlocksPredicate,dix
net.minecraft.world.level.levelgen.blockpredicates.MatchingFluidsPredicate,diy
net.minecraft.world.level.levelgen.blockpredicates.NotPredicate,diz
net.minecraft.world.level.levelgen.blockpredicates.ReplaceablePredicate,dja
net.minecraft.world.level.levelgen.blockpredicates.SolidPredicate,djb
net.minecraft.world.level.levelgen.blockpredicates.StateTestingPredicate,djc
net.minecraft.world.level.levelgen.blockpredicates.TrueBlockPredicate,djd
net.minecraft.world.level.levelgen.blockpredicates.WouldSurvivePredicate,dje
net.minecraft.world.level.levelgen.blockpredicates.package-info,djf
net.minecraft.world.level.levelgen.carver.CanyonCarverConfiguration,djg
net.minecraft.world.level.levelgen.carver.CanyonCarverConfiguration$CanyonShapeConfiguration,djg$a
net.minecraft.world.level.levelgen.carver.CanyonWorldCarver,djh
net.minecraft.world.level.levelgen.carver.CarverConfiguration,dji
net.minecraft.world.level.levelgen.carver.CarverDebugSettings,djj
net.minecraft.world.level.levelgen.carver.CarvingContext,djk
net.minecraft.world.level.levelgen.carver.CaveCarverConfiguration,djl
net.minecraft.world.level.levelgen.carver.CaveWorldCarver,djm
net.minecraft.world.level.levelgen.carver.ConfiguredWorldCarver,djn
net.minecraft.world.level.levelgen.carver.NetherWorldCarver,djo
net.minecraft.world.level.levelgen.carver.WorldCarver,djp
net.minecraft.world.level.levelgen.carver.WorldCarver$CarveSkipChecker,djp$a
net.minecraft.world.level.levelgen.carver.package-info,djq
net.minecraft.world.level.levelgen.feature.AbstractHugeMushroomFeature,djr
net.minecraft.world.level.levelgen.feature.BambooFeature,djs
net.minecraft.world.level.levelgen.feature.BasaltColumnsFeature,djt
net.minecraft.world.level.levelgen.feature.BasaltPillarFeature,dju
net.minecraft.world.level.levelgen.feature.BlockBlobFeature,djv
net.minecraft.world.level.levelgen.feature.BlockColumnFeature,djw
net.minecraft.world.level.levelgen.feature.BlockPileFeature,djx
net.minecraft.world.level.levelgen.feature.BlueIceFeature,djy
net.minecraft.world.level.levelgen.feature.BonusChestFeature,djz
net.minecraft.world.level.levelgen.feature.ChorusPlantFeature,dka
net.minecraft.world.level.levelgen.feature.ConfiguredFeature,dkb
net.minecraft.world.level.levelgen.feature.CoralClawFeature,dkc
net.minecraft.world.level.levelgen.feature.CoralFeature,dkd
net.minecraft.world.level.levelgen.feature.CoralMushroomFeature,dke
net.minecraft.world.level.levelgen.feature.CoralTreeFeature,dkf
net.minecraft.world.level.levelgen.feature.DeltaFeature,dkg
net.minecraft.world.level.levelgen.feature.DesertWellFeature,dkh
net.minecraft.world.level.levelgen.feature.DiskFeature,dki
net.minecraft.world.level.levelgen.feature.DripstoneClusterFeature,dkj
net.minecraft.world.level.levelgen.feature.DripstoneUtils,dkk
net.minecraft.world.level.levelgen.feature.EndGatewayFeature,dkl
net.minecraft.world.level.levelgen.feature.EndIslandFeature,dkm
net.minecraft.world.level.levelgen.feature.EndPodiumFeature,dkn
net.minecraft.world.level.levelgen.feature.Feature,dko
net.minecraft.world.level.levelgen.feature.FeatureCountTracker,dkp
net.minecraft.world.level.levelgen.feature.FeatureCountTracker$1,dkp$1
net.minecraft.world.level.levelgen.feature.FeatureCountTracker$FeatureData,dkp$a
net.minecraft.world.level.levelgen.feature.FeatureCountTracker$LevelData,dkp$b
net.minecraft.world.level.levelgen.feature.FeaturePlaceContext,dkq
net.minecraft.world.level.levelgen.feature.FillLayerFeature,dkr
net.minecraft.world.level.levelgen.feature.FossilFeature,dks
net.minecraft.world.level.levelgen.feature.FossilFeatureConfiguration,dkt
net.minecraft.world.level.levelgen.feature.GeodeFeature,dku
net.minecraft.world.level.levelgen.feature.GlowstoneFeature,dkv
net.minecraft.world.level.levelgen.feature.HugeBrownMushroomFeature,dkw
net.minecraft.world.level.levelgen.feature.HugeFungusConfiguration,dkx
net.minecraft.world.level.levelgen.feature.HugeFungusFeature,dky
net.minecraft.world.level.levelgen.feature.HugeRedMushroomFeature,dkz
net.minecraft.world.level.levelgen.feature.IceSpikeFeature,dla
net.minecraft.world.level.levelgen.feature.IcebergFeature,dlb
net.minecraft.world.level.levelgen.feature.KelpFeature,dlc
net.minecraft.world.level.levelgen.feature.LakeFeature,dld
net.minecraft.world.level.levelgen.feature.LakeFeature$Configuration,dld$a
net.minecraft.world.level.levelgen.feature.LargeDripstoneFeature,dle
net.minecraft.world.level.levelgen.feature.LargeDripstoneFeature$LargeDripstone,dle$a
net.minecraft.world.level.levelgen.feature.LargeDripstoneFeature$WindOffsetter,dle$b
net.minecraft.world.level.levelgen.feature.MonsterRoomFeature,dlf
net.minecraft.world.level.levelgen.feature.MultifaceGrowthFeature,dlg
net.minecraft.world.level.levelgen.feature.NetherForestVegetationFeature,dlh
net.minecraft.world.level.levelgen.feature.NoOpFeature,dli
net.minecraft.world.level.levelgen.feature.OreFeature,dlj
net.minecraft.world.level.levelgen.feature.PointedDripstoneFeature,dlk
net.minecraft.world.level.levelgen.feature.RandomBooleanSelectorFeature,dll
net.minecraft.world.level.levelgen.feature.RandomPatchFeature,dlm
net.minecraft.world.level.levelgen.feature.RandomSelectorFeature,dln
net.minecraft.world.level.levelgen.feature.ReplaceBlobsFeature,dlo
net.minecraft.world.level.levelgen.feature.ReplaceBlockFeature,dlp
net.minecraft.world.level.levelgen.feature.RootSystemFeature,dlq
net.minecraft.world.level.levelgen.feature.ScatteredOreFeature,dlr
net.minecraft.world.level.levelgen.feature.SculkPatchFeature,dls
net.minecraft.world.level.levelgen.feature.SeaPickleFeature,dlt
net.minecraft.world.level.levelgen.feature.SeagrassFeature,dlu
net.minecraft.world.level.levelgen.feature.SimpleBlockFeature,dlv
net.minecraft.world.level.levelgen.feature.SimpleRandomSelectorFeature,dlw
net.minecraft.world.level.levelgen.feature.SnowAndFreezeFeature,dlx
net.minecraft.world.level.levelgen.feature.SpikeFeature,dly
net.minecraft.world.level.levelgen.feature.SpikeFeature$EndSpike,dly$a
net.minecraft.world.level.levelgen.feature.SpikeFeature$SpikeCacheLoader,dly$b
net.minecraft.world.level.levelgen.feature.SpringFeature,dlz
net.minecraft.world.level.levelgen.feature.TreeFeature,dma
net.minecraft.world.level.levelgen.feature.TreeFeature$1,dma$1
net.minecraft.world.level.levelgen.feature.TwistingVinesFeature,dmb
net.minecraft.world.level.levelgen.feature.UnderwaterMagmaFeature,dmc
net.minecraft.world.level.levelgen.feature.VegetationPatchFeature,dmd
net.minecraft.world.level.levelgen.feature.VinesFeature,dme
net.minecraft.world.level.levelgen.feature.VoidStartPlatformFeature,dmf
net.minecraft.world.level.levelgen.feature.WaterloggedVegetationPatchFeature,dmg
net.minecraft.world.level.levelgen.feature.WeepingVinesFeature,dmh
net.minecraft.world.level.levelgen.feature.WeightedPlacedFeature,dmi
net.minecraft.world.level.levelgen.feature.configurations.BlockColumnConfiguration,dmj
net.minecraft.world.level.levelgen.feature.configurations.BlockColumnConfiguration$Layer,dmj$a
net.minecraft.world.level.levelgen.feature.configurations.BlockPileConfiguration,dmk
net.minecraft.world.level.levelgen.feature.configurations.BlockStateConfiguration,dml
net.minecraft.world.level.levelgen.feature.configurations.ColumnFeatureConfiguration,dmm
net.minecraft.world.level.levelgen.feature.configurations.CountConfiguration,dmn
net.minecraft.world.level.levelgen.feature.configurations.DeltaFeatureConfiguration,dmo
net.minecraft.world.level.levelgen.feature.configurations.DiskConfiguration,dmp
net.minecraft.world.level.levelgen.feature.configurations.DripstoneClusterConfiguration,dmq
net.minecraft.world.level.levelgen.feature.configurations.EndGatewayConfiguration,dmr
net.minecraft.world.level.levelgen.feature.configurations.FeatureConfiguration,dms
net.minecraft.world.level.levelgen.feature.configurations.GeodeConfiguration,dmt
net.minecraft.world.level.levelgen.feature.configurations.HugeMushroomFeatureConfiguration,dmu
net.minecraft.world.level.levelgen.feature.configurations.LargeDripstoneConfiguration,dmv
net.minecraft.world.level.levelgen.feature.configurations.LayerConfiguration,dmw
net.minecraft.world.level.levelgen.feature.configurations.MultifaceGrowthConfiguration,dmx
net.minecraft.world.level.levelgen.feature.configurations.NetherForestVegetationConfig,dmy
net.minecraft.world.level.levelgen.feature.configurations.NoneFeatureConfiguration,dmz
net.minecraft.world.level.levelgen.feature.configurations.OreConfiguration,dna
net.minecraft.world.level.levelgen.feature.configurations.OreConfiguration$TargetBlockState,dna$a
net.minecraft.world.level.levelgen.feature.configurations.PointedDripstoneConfiguration,dnb
net.minecraft.world.level.levelgen.feature.configurations.ProbabilityFeatureConfiguration,dnc
net.minecraft.world.level.levelgen.feature.configurations.RandomBooleanFeatureConfiguration,dnd
net.minecraft.world.level.levelgen.feature.configurations.RandomFeatureConfiguration,dne
net.minecraft.world.level.levelgen.feature.configurations.RandomPatchConfiguration,dnf
net.minecraft.world.level.levelgen.feature.configurations.ReplaceBlockConfiguration,dng
net.minecraft.world.level.levelgen.feature.configurations.ReplaceSphereConfiguration,dnh
net.minecraft.world.level.levelgen.feature.configurations.RootSystemConfiguration,dni
net.minecraft.world.level.levelgen.feature.configurations.SculkPatchConfiguration,dnj
net.minecraft.world.level.levelgen.feature.configurations.SimpleBlockConfiguration,dnk
net.minecraft.world.level.levelgen.feature.configurations.SimpleRandomFeatureConfiguration,dnl
net.minecraft.world.level.levelgen.feature.configurations.SpikeConfiguration,dnm
net.minecraft.world.level.levelgen.feature.configurations.SpringConfiguration,dnn
net.minecraft.world.level.levelgen.feature.configurations.TreeConfiguration,dno
net.minecraft.world.level.levelgen.feature.configurations.TreeConfiguration$TreeConfigurationBuilder,dno$a
net.minecraft.world.level.levelgen.feature.configurations.TwistingVinesConfig,dnp
net.minecraft.world.level.levelgen.feature.configurations.UnderwaterMagmaConfiguration,dnq
net.minecraft.world.level.levelgen.feature.configurations.VegetationPatchConfiguration,dnr
net.minecraft.world.level.levelgen.feature.configurations.package-info,dns
net.minecraft.world.level.levelgen.feature.featuresize.FeatureSize,dnt
net.minecraft.world.level.levelgen.feature.featuresize.FeatureSizeType,dnu
net.minecraft.world.level.levelgen.feature.featuresize.ThreeLayersFeatureSize,dnv
net.minecraft.world.level.levelgen.feature.featuresize.TwoLayersFeatureSize,dnw
net.minecraft.world.level.levelgen.feature.featuresize.package-info,dnx
net.minecraft.world.level.levelgen.feature.foliageplacers.AcaciaFoliagePlacer,dny
net.minecraft.world.level.levelgen.feature.foliageplacers.BlobFoliagePlacer,dnz
net.minecraft.world.level.levelgen.feature.foliageplacers.BushFoliagePlacer,doa
net.minecraft.world.level.levelgen.feature.foliageplacers.CherryFoliagePlacer,dob
net.minecraft.world.level.levelgen.feature.foliageplacers.DarkOakFoliagePlacer,doc
net.minecraft.world.level.levelgen.feature.foliageplacers.FancyFoliagePlacer,dod
net.minecraft.world.level.levelgen.feature.foliageplacers.FoliagePlacer,doe
net.minecraft.world.level.levelgen.feature.foliageplacers.FoliagePlacer$FoliageAttachment,doe$a
net.minecraft.world.level.levelgen.feature.foliageplacers.FoliagePlacer$FoliageSetter,doe$b
net.minecraft.world.level.levelgen.feature.foliageplacers.FoliagePlacerType,dof
net.minecraft.world.level.levelgen.feature.foliageplacers.MegaJungleFoliagePlacer,dog
net.minecraft.world.level.levelgen.feature.foliageplacers.MegaPineFoliagePlacer,doh
net.minecraft.world.level.levelgen.feature.foliageplacers.PineFoliagePlacer,doi
net.minecraft.world.level.levelgen.feature.foliageplacers.RandomSpreadFoliagePlacer,doj
net.minecraft.world.level.levelgen.feature.foliageplacers.SpruceFoliagePlacer,dok
net.minecraft.world.level.levelgen.feature.foliageplacers.package-info,dol
net.minecraft.world.level.levelgen.feature.package-info,dom
net.minecraft.world.level.levelgen.feature.rootplacers.AboveRootPlacement,don
net.minecraft.world.level.levelgen.feature.rootplacers.MangroveRootPlacement,doo
net.minecraft.world.level.levelgen.feature.rootplacers.MangroveRootPlacer,dop
net.minecraft.world.level.levelgen.feature.rootplacers.RootPlacer,doq
net.minecraft.world.level.levelgen.feature.rootplacers.RootPlacerType,dor
net.minecraft.world.level.levelgen.feature.rootplacers.package-info,dos
net.minecraft.world.level.levelgen.feature.stateproviders.BlockStateProvider,dot
net.minecraft.world.level.levelgen.feature.stateproviders.BlockStateProviderType,dou
net.minecraft.world.level.levelgen.feature.stateproviders.DualNoiseProvider,dov
net.minecraft.world.level.levelgen.feature.stateproviders.NoiseBasedStateProvider,dow
net.minecraft.world.level.levelgen.feature.stateproviders.NoiseProvider,dox
net.minecraft.world.level.levelgen.feature.stateproviders.NoiseThresholdProvider,doy
net.minecraft.world.level.levelgen.feature.stateproviders.RandomizedIntStateProvider,doz
net.minecraft.world.level.levelgen.feature.stateproviders.RotatedBlockProvider,dpa
net.minecraft.world.level.levelgen.feature.stateproviders.RuleBasedBlockStateProvider,dpb
net.minecraft.world.level.levelgen.feature.stateproviders.RuleBasedBlockStateProvider$Rule,dpb$a
net.minecraft.world.level.levelgen.feature.stateproviders.SimpleStateProvider,dpc
net.minecraft.world.level.levelgen.feature.stateproviders.WeightedStateProvider,dpd
net.minecraft.world.level.levelgen.feature.stateproviders.package-info,dpe
net.minecraft.world.level.levelgen.feature.treedecorators.AlterGroundDecorator,dpf
net.minecraft.world.level.levelgen.feature.treedecorators.AttachedToLeavesDecorator,dpg
net.minecraft.world.level.levelgen.feature.treedecorators.BeehiveDecorator,dph
net.minecraft.world.level.levelgen.feature.treedecorators.CocoaDecorator,dpi
net.minecraft.world.level.levelgen.feature.treedecorators.LeaveVineDecorator,dpj
net.minecraft.world.level.levelgen.feature.treedecorators.TreeDecorator,dpk
net.minecraft.world.level.levelgen.feature.treedecorators.TreeDecorator$Context,dpk$a
net.minecraft.world.level.levelgen.feature.treedecorators.TreeDecoratorType,dpl
net.minecraft.world.level.levelgen.feature.treedecorators.TrunkVineDecorator,dpm
net.minecraft.world.level.levelgen.feature.treedecorators.package-info,dpn
net.minecraft.world.level.levelgen.feature.trunkplacers.BendingTrunkPlacer,dpo
net.minecraft.world.level.levelgen.feature.trunkplacers.CherryTrunkPlacer,dpp
net.minecraft.world.level.levelgen.feature.trunkplacers.DarkOakTrunkPlacer,dpq
net.minecraft.world.level.levelgen.feature.trunkplacers.FancyTrunkPlacer,dpr
net.minecraft.world.level.levelgen.feature.trunkplacers.FancyTrunkPlacer$FoliageCoords,dpr$a
net.minecraft.world.level.levelgen.feature.trunkplacers.ForkingTrunkPlacer,dps
net.minecraft.world.level.levelgen.feature.trunkplacers.GiantTrunkPlacer,dpt
net.minecraft.world.level.levelgen.feature.trunkplacers.MegaJungleTrunkPlacer,dpu
net.minecraft.world.level.levelgen.feature.trunkplacers.StraightTrunkPlacer,dpv
net.minecraft.world.level.levelgen.feature.trunkplacers.TrunkPlacer,dpw
net.minecraft.world.level.levelgen.feature.trunkplacers.TrunkPlacerType,dpx
net.minecraft.world.level.levelgen.feature.trunkplacers.UpwardsBranchingTrunkPlacer,dpy
net.minecraft.world.level.levelgen.feature.trunkplacers.package-info,dpz
net.minecraft.world.level.levelgen.flat.FlatLayerInfo,dqa
net.minecraft.world.level.levelgen.flat.FlatLevelGeneratorPreset,dqb
net.minecraft.world.level.levelgen.flat.FlatLevelGeneratorPresets,dqc
net.minecraft.world.level.levelgen.flat.FlatLevelGeneratorPresets$Bootstrap,dqc$a
net.minecraft.world.level.levelgen.flat.FlatLevelGeneratorSettings,dqd
net.minecraft.world.level.levelgen.flat.package-info,dqe
net.minecraft.world.level.levelgen.heightproviders.BiasedToBottomHeight,dqf
net.minecraft.world.level.levelgen.heightproviders.ConstantHeight,dqg
net.minecraft.world.level.levelgen.heightproviders.HeightProvider,dqh
net.minecraft.world.level.levelgen.heightproviders.HeightProviderType,dqi
net.minecraft.world.level.levelgen.heightproviders.TrapezoidHeight,dqj
net.minecraft.world.level.levelgen.heightproviders.UniformHeight,dqk
net.minecraft.world.level.levelgen.heightproviders.VeryBiasedToBottomHeight,dql
net.minecraft.world.level.levelgen.heightproviders.WeightedListHeight,dqm
net.minecraft.world.level.levelgen.heightproviders.package-info,dqn
net.minecraft.world.level.levelgen.material.MaterialRuleList,dqo
net.minecraft.world.level.levelgen.material.WorldGenMaterialRule,dqp
net.minecraft.world.level.levelgen.material.package-info,dqq
net.minecraft.world.level.levelgen.package-info,dqr
net.minecraft.world.level.levelgen.placement.BiomeFilter,dqs
net.minecraft.world.level.levelgen.placement.BlockPredicateFilter,dqt
net.minecraft.world.level.levelgen.placement.CarvingMaskPlacement,dqu
net.minecraft.world.level.levelgen.placement.CaveSurface,dqv
net.minecraft.world.level.levelgen.placement.CountOnEveryLayerPlacement,dqw
net.minecraft.world.level.levelgen.placement.CountPlacement,dqx
net.minecraft.world.level.levelgen.placement.EnvironmentScanPlacement,dqy
net.minecraft.world.level.levelgen.placement.HeightRangePlacement,dqz
net.minecraft.world.level.levelgen.placement.HeightmapPlacement,dra
net.minecraft.world.level.levelgen.placement.InSquarePlacement,drb
net.minecraft.world.level.levelgen.placement.NoiseBasedCountPlacement,drc
net.minecraft.world.level.levelgen.placement.NoiseThresholdCountPlacement,drd
net.minecraft.world.level.levelgen.placement.PlacedFeature,dre
net.minecraft.world.level.levelgen.placement.PlacementContext,drf
net.minecraft.world.level.levelgen.placement.PlacementFilter,drg
net.minecraft.world.level.levelgen.placement.PlacementModifier,drh
net.minecraft.world.level.levelgen.placement.PlacementModifierType,dri
net.minecraft.world.level.levelgen.placement.RandomOffsetPlacement,drj
net.minecraft.world.level.levelgen.placement.RarityFilter,drk
net.minecraft.world.level.levelgen.placement.RepeatingPlacement,drl
net.minecraft.world.level.levelgen.placement.SurfaceRelativeThresholdFilter,drm
net.minecraft.world.level.levelgen.placement.SurfaceWaterDepthFilter,drn
net.minecraft.world.level.levelgen.placement.package-info,dro
net.minecraft.world.level.levelgen.presets.WorldPreset,drp
net.minecraft.world.level.levelgen.presets.WorldPresets,drq
net.minecraft.world.level.levelgen.presets.WorldPresets$Bootstrap,drq$a
net.minecraft.world.level.levelgen.presets.package-info,drr
net.minecraft.world.level.levelgen.structure.BoundingBox,drs
net.minecraft.world.level.levelgen.structure.BoundingBox$1,drs$1
net.minecraft.world.level.levelgen.structure.BuiltinStructureSets,drt
net.minecraft.world.level.levelgen.structure.BuiltinStructures,dru
net.minecraft.world.level.levelgen.structure.LegacyStructureDataHandler,drv
net.minecraft.world.level.levelgen.structure.PoolElementStructurePiece,drw
net.minecraft.world.level.levelgen.structure.PostPlacementProcessor,drx
net.minecraft.world.level.levelgen.structure.ScatteredFeaturePiece,dry
net.minecraft.world.level.levelgen.structure.SinglePieceStructure,drz
net.minecraft.world.level.levelgen.structure.SinglePieceStructure$PieceConstructor,drz$a
net.minecraft.world.level.levelgen.structure.Structure,dsa
net.minecraft.world.level.levelgen.structure.Structure$GenerationContext,dsa$a
net.minecraft.world.level.levelgen.structure.Structure$GenerationStub,dsa$b
net.minecraft.world.level.levelgen.structure.Structure$StructureSettings,dsa$c
net.minecraft.world.level.levelgen.structure.StructureCheck,dsb
net.minecraft.world.level.levelgen.structure.StructureCheckResult,dsc
net.minecraft.world.level.levelgen.structure.StructureFeatureIndexSavedData,dsd
net.minecraft.world.level.levelgen.structure.StructurePiece,dse
net.minecraft.world.level.levelgen.structure.StructurePiece$1,dse$1
net.minecraft.world.level.levelgen.structure.StructurePiece$BlockSelector,dse$a
net.minecraft.world.level.levelgen.structure.StructurePieceAccessor,dsf
net.minecraft.world.level.levelgen.structure.StructureSet,dsg
net.minecraft.world.level.levelgen.structure.StructureSet$StructureSelectionEntry,dsg$a
net.minecraft.world.level.levelgen.structure.StructureSpawnOverride,dsh
net.minecraft.world.level.levelgen.structure.StructureSpawnOverride$BoundingBoxType,dsh$a
net.minecraft.world.level.levelgen.structure.StructureStart,dsi
net.minecraft.world.level.levelgen.structure.StructureType,dsj
net.minecraft.world.level.levelgen.structure.TemplateStructurePiece,dsk
net.minecraft.world.level.levelgen.structure.TerrainAdjustment,dsl
net.minecraft.world.level.levelgen.structure.package-info,dsm
net.minecraft.world.level.levelgen.structure.pieces.PieceGenerator,dsn
net.minecraft.world.level.levelgen.structure.pieces.PieceGenerator$Context,dsn$a
net.minecraft.world.level.levelgen.structure.pieces.PieceGeneratorSupplier,dso
net.minecraft.world.level.levelgen.structure.pieces.PieceGeneratorSupplier$Context,dso$a
net.minecraft.world.level.levelgen.structure.pieces.PiecesContainer,dsp
net.minecraft.world.level.levelgen.structure.pieces.StructurePieceSerializationContext,dsq
net.minecraft.world.level.levelgen.structure.pieces.StructurePieceType,dsr
net.minecraft.world.level.levelgen.structure.pieces.StructurePieceType$ContextlessType,dsr$a
net.minecraft.world.level.levelgen.structure.pieces.StructurePieceType$StructureTemplateType,dsr$b
net.minecraft.world.level.levelgen.structure.pieces.StructurePiecesBuilder,dss
net.minecraft.world.level.levelgen.structure.pieces.package-info,dst
net.minecraft.world.level.levelgen.structure.placement.ConcentricRingsStructurePlacement,dsu
net.minecraft.world.level.levelgen.structure.placement.RandomSpreadStructurePlacement,dsv
net.minecraft.world.level.levelgen.structure.placement.RandomSpreadType,dsw
net.minecraft.world.level.levelgen.structure.placement.RandomSpreadType$1,dsw$1
net.minecraft.world.level.levelgen.structure.placement.StructurePlacement,dsx
net.minecraft.world.level.levelgen.structure.placement.StructurePlacement$ExclusionZone,dsx$a
net.minecraft.world.level.levelgen.structure.placement.StructurePlacement$FrequencyReducer,dsx$b
net.minecraft.world.level.levelgen.structure.placement.StructurePlacement$FrequencyReductionMethod,dsx$c
net.minecraft.world.level.levelgen.structure.placement.StructurePlacementType,dsy
net.minecraft.world.level.levelgen.structure.placement.package-info,dsz
net.minecraft.world.level.levelgen.structure.pools.EmptyPoolElement,dta
net.minecraft.world.level.levelgen.structure.pools.FeaturePoolElement,dtb
net.minecraft.world.level.levelgen.structure.pools.JigsawJunction,dtc
net.minecraft.world.level.levelgen.structure.pools.JigsawPlacement,dtd
net.minecraft.world.level.levelgen.structure.pools.JigsawPlacement$PieceState,dtd$a
net.minecraft.world.level.levelgen.structure.pools.JigsawPlacement$Placer,dtd$b
net.minecraft.world.level.levelgen.structure.pools.LegacySinglePoolElement,dte
net.minecraft.world.level.levelgen.structure.pools.ListPoolElement,dtf
net.minecraft.world.level.levelgen.structure.pools.SinglePoolElement,dtg
net.minecraft.world.level.levelgen.structure.pools.StructurePoolElement,dth
net.minecraft.world.level.levelgen.structure.pools.StructurePoolElementType,dti
net.minecraft.world.level.levelgen.structure.pools.StructureTemplatePool,dtj
net.minecraft.world.level.levelgen.structure.pools.StructureTemplatePool$Projection,dtj$a
net.minecraft.world.level.levelgen.structure.pools.package-info,dtk
